rental_id,customer_id,staff_id,item_id,rental_date,return_date
7770,540,6,1549,2023-02-15,2023-02-20
7771,560,5,3308,2023-02-15,2023-02-18
7772,371,10,1206,2023-02-15,2023-02-19
7773,592,16,3031,2023-02-15,2023-02-16
7774,994,17,15019,2023-02-15,2023-02-19
7775,778,9,524,2023-02-15,2023-02-16
7776,188,5,4150,2023-02-15,2023-02-19
7777,1227,10,14178,2023-02-15,2023-02-18
7778,352,17,14691,2023-02-15,2023-02-16
7779,643,3,10940,2023-02-15,2023-02-17
7780,926,7,12258,2023-02-15,2023-02-19
7781,1181,13,9595,2023-02-15,2023-02-17
7782,976,4,6911,2023-02-15,2023-02-18
7783,383,17,13692,2023-02-15,2023-02-19
7784,1133,6,8419,2023-02-15,2023-02-18
7785,226,16,14058,2023-02-15,2023-02-16
7786,258,14,2264,2023-02-15,2023-02-22
7787,552,15,13613,2023-02-15,2023-02-18
7788,941,1,6652,2023-02-15,2023-02-16
7789,1144,6,1551,2023-02-15,2023-02-18
7790,537,6,6312,2023-02-15,2023-02-17
7791,388,9,501,2023-02-15,2023-02-20
7792,1025,15,9710,2023-02-15,2023-02-17
7793,965,3,13299,2023-02-15,2023-02-18
7794,947,17,851,2023-02-15,2023-02-17
7795,30,7,14760,2023-02-15,2023-02-18
7796,700,11,5412,2023-02-15,2023-02-20
7797,608,3,10623,2023-02-15,2023-02-16
7798,1246,3,11706,2023-02-15,2023-02-16
7799,225,7,1978,2023-02-15,2023-02-18
7800,384,8,3838,2023-02-15,2023-02-20
7801,1104,15,11876,2023-02-15,2023-02-16
7802,532,15,4966,2023-02-15,2023-02-18
7803,712,9,2716,2023-02-15,2023-02-16
7804,824,12,6672,2023-02-15,2023-02-19
7805,191,16,14289,2023-02-15,2023-02-22
7806,911,10,6390,2023-02-15,2023-02-18
7807,166,7,5371,2023-02-15,2023-02-19
7808,608,10,4718,2023-02-16,2023-02-17
7809,780,13,8106,2023-02-16,2023-02-18
7810,348,17,4066,2023-02-16,2023-02-20
7811,282,17,8436,2023-02-16,2023-02-20
7812,1148,9,14977,2023-02-16,2023-02-18
7813,1075,16,4098,2023-02-16,2023-02-17
7814,658,11,10606,2023-02-16,2023-02-18
7815,665,6,1645,2023-02-16,2023-02-21
7816,985,15,14199,2023-02-16,2023-02-18
7817,539,14,15912,2023-02-16,2023-02-19
7818,797,17,6237,2023-02-16,2023-02-19
7819,850,9,8995,2023-02-16,2023-02-17
7820,253,10,13474,2023-02-16,2023-02-20
7821,644,5,251,2023-02-16,2023-02-19
7822,967,8,12048,2023-02-16,2023-02-18
7823,1198,11,9986,2023-02-16,2023-02-18
7824,574,9,4920,2023-02-16,2023-02-18
7825,423,16,15776,2023-02-16,2023-02-20
7826,859,6,15691,2023-02-16,2023-02-19
7827,549,12,4392,2023-02-16,2023-02-21
7828,355,3,6098,2023-02-16,2023-02-17
7829,742,7,3597,2023-02-16,2023-02-18
7830,662,12,2304,2023-02-16,2023-02-20
7831,1285,1,3476,2023-02-16,2023-02-20
7832,698,6,10073,2023-02-16,2023-02-19
7833,867,17,1838,2023-02-16,2023-02-19
7834,156,10,5575,2023-02-16,2023-02-24
7835,411,3,8319,2023-02-16,2023-02-17
7836,487,15,4293,2023-02-16,2023-02-18
7837,1079,15,14561,2023-02-16,2023-02-21
7838,509,14,15593,2023-02-16,2023-02-18
7839,1064,2,749,2023-02-16,2023-02-18
7840,718,1,7073,2023-02-16,2023-02-19
7841,613,1,11822,2023-02-16,2023-02-19
7842,1077,1,12218,2023-02-17,2023-02-18
7843,535,10,11583,2023-02-17,2023-02-21
7844,7,6,7170,2023-02-17,2023-02-21
7845,1085,10,4171,2023-02-17,2023-02-20
7846,950,3,9856,2023-02-17,2023-02-20
7847,575,9,12739,2023-02-17,2023-02-18
7848,233,11,4337,2023-02-17,2023-02-18
7849,475,14,15420,2023-02-17,2023-02-19
7850,229,5,8866,2023-02-17,2023-02-18
7851,1000,5,3092,2023-02-17,2023-02-19
7852,452,7,4552,2023-02-17,2023-02-18
7853,412,10,5685,2023-02-17,2023-02-20
7854,1322,5,4593,2023-02-17,2023-02-21
7855,569,5,1371,2023-02-17,2023-02-19
7856,1243,12,2693,2023-02-17,2023-02-22
7857,35,16,3,2023-02-17,2023-02-18
7858,1316,9,3933,2023-02-17,2023-02-19
7859,784,1,6102,2023-02-17,2023-02-20
7860,1164,7,332,2023-02-17,2023-02-21
7861,648,7,8935,2023-02-17,2023-02-20
7862,782,11,5677,2023-02-17,2023-02-19
7863,379,15,12181,2023-02-17,2023-02-18
7864,1059,15,14150,2023-02-17,2023-02-18
7865,331,9,9207,2023-02-17,2023-02-21
7866,1229,17,11406,2023-02-17,2023-02-18
7867,1212,10,900,2023-02-17,2023-02-19
7868,590,3,431,2023-02-17,2023-02-21
7869,942,3,2072,2023-02-17,2023-02-21
7870,833,10,14542,2023-02-17,2023-02-18
7871,586,17,9182,2023-02-17,2023-02-19
7872,104,12,4404,2023-02-17,2023-02-19
7873,417,13,12963,2023-02-17,2023-02-21
7874,1011,16,2962,2023-02-17,2023-02-18
7875,893,14,1729,2023-02-17,2023-02-20
7876,393,2,1928,2023-02-17,2023-02-18
7877,916,1,193,2023-02-17,2023-02-19
7878,940,5,1159,2023-02-17,2023-02-19
7879,917,15,1543,2023-02-17,2023-02-21
7880,878,4,6455,2023-02-17,2023-02-19
7881,734,12,5547,2023-02-20,2023-02-22
7882,707,15,6429,2023-02-20,2023-02-24
7883,1164,8,7761,2023-02-20,2023-02-25
7884,1185,5,5802,2023-02-20,2023-02-23
7885,474,6,11558,2023-02-20,2023-02-22
7886,500,6,8386,2023-02-20,2023-02-22
7887,344,9,14112,2023-02-20,2023-02-21
7888,276,13,443,2023-02-20,2023-02-24
7889,675,5,477,2023-02-20,2023-02-24
7890,375,14,8959,2023-02-20,2023-02-22
7891,520,4,14512,2023-02-20,2023-02-24
7892,1327,3,13072,2023-02-20,2023-02-23
7893,1113,8,2570,2023-02-20,2023-02-22
7894,314,8,2406,2023-02-20,2023-02-25
7895,988,1,8641,2023-02-20,2023-02-23
7896,1290,6,8468,2023-02-20,2023-02-23
7897,408,2,15305,2023-02-20,2023-02-21
7898,57,16,12836,2023-02-20,2023-02-21
7899,752,1,8101,2023-02-21,2023-02-22
7900,771,8,11255,2023-02-21,2023-02-25
7901,873,10,460,2023-02-21,2023-02-22
7902,166,17,2682,2023-02-21,2023-02-22
7903,526,3,2625,2023-02-21,2023-02-25
7904,951,14,15385,2023-02-21,2023-02-24
7905,313,10,1943,2023-02-21,2023-02-23
7906,348,10,11015,2023-02-21,2023-02-25
7907,120,5,15065,2023-02-21,2023-02-23
7908,297,9,10054,2023-02-21,2023-02-24
7909,736,5,6168,2023-02-21,2023-02-26
7910,1116,3,15750,2023-02-21,2023-02-23
7911,1073,7,4696,2023-02-21,2023-02-24
7912,1238,17,6040,2023-02-21,2023-02-23
7913,381,11,12205,2023-02-21,2023-02-26
7914,977,14,870,2023-02-21,2023-02-23
7915,916,11,7227,2023-02-21,2023-02-23
7916,1069,1,12316,2023-02-21,2023-02-23
7917,620,14,9611,2023-02-21,2023-02-22
7918,1092,16,8437,2023-02-21,2023-02-24
7919,335,1,4294,2023-02-21,2023-02-22
7920,189,16,1349,2023-02-21,2023-02-23
7921,171,8,6946,2023-02-21,2023-02-22
7922,1140,10,634,2023-02-21,2023-02-23
7923,605,7,11876,2023-02-21,2023-02-23
7924,1004,2,11227,2023-02-21,2023-02-24
7925,745,3,100,2023-02-21,2023-02-24
7926,741,7,9542,2023-02-21,2023-02-24
7927,1182,10,6095,2023-02-22,2023-02-26
7928,63,15,992,2023-02-22,2023-02-25
7929,48,16,12258,2023-02-22,2023-02-24
7930,28,14,2770,2023-02-22,2023-02-25
7931,718,16,12201,2023-02-22,2023-02-23
7932,199,3,5058,2023-02-22,2023-02-25
7933,210,3,14134,2023-02-22,2023-02-25
7934,373,7,13106,2023-02-22,2023-02-26
7935,972,15,4733,2023-02-22,2023-02-26
7936,378,2,7238,2023-02-22,2023-02-23
7937,880,10,5981,2023-02-22,2023-02-25
7938,922,15,102,2023-02-22,2023-02-23
7939,1007,14,7755,2023-02-22,2023-02-23
7940,226,3,8239,2023-02-22,2023-02-26
7941,982,3,12468,2023-02-22,2023-02-24
7942,870,5,5764,2023-02-22,2023-02-25
7943,759,17,4575,2023-02-22,2023-02-24
7944,1304,8,15184,2023-02-22,2023-02-26
7945,455,4,8626,2023-02-22,2023-02-24
7946,308,3,15742,2023-02-22,2023-02-28
7947,105,4,9603,2023-02-22,2023-02-25
7948,51,16,9153,2023-02-22,2023-02-23
7949,462,12,10628,2023-02-22,2023-02-25
7950,184,6,3399,2023-02-22,2023-02-25
7951,899,13,11027,2023-02-22,2023-02-25
7952,16,13,5897,2023-02-22,2023-02-26
7953,342,2,5082,2023-02-22,2023-02-25
7954,274,6,7999,2023-02-22,2023-02-26
7955,1009,12,3084,2023-02-22,2023-02-24
7956,655,4,14791,2023-02-22,2023-02-26
7957,386,11,12084,2023-02-22,2023-02-23
7958,542,2,15387,2023-02-22,2023-02-24
7959,115,6,14276,2023-02-22,2023-02-25
7960,71,8,15730,2023-02-22,2023-02-26
7961,560,8,5381,2023-02-22,2023-02-25
7962,206,6,9828,2023-02-22,2023-02-27
7963,556,9,216,2023-02-22,2023-02-27
7964,858,7,10476,2023-02-22,2023-02-23
7965,1027,17,8090,2023-02-23,2023-02-25
7966,554,16,4355,2023-02-23,2023-02-25
7967,829,5,1798,2023-02-23,2023-02-27
7968,355,1,5110,2023-02-23,2023-02-24
7969,353,5,3436,2023-02-23,2023-02-27
7970,1216,9,6721,2023-02-23,2023-02-24
7971,1076,16,2072,2023-02-23,2023-02-26
7972,1095,11,15276,2023-02-23,2023-02-25
7973,1007,7,14156,2023-02-23,2023-02-25
7974,95,14,812,2023-02-23,2023-02-28
7975,401,7,3865,2023-02-23,2023-02-26
7976,710,12,14314,2023-02-23,2023-02-25
7977,736,14,9030,2023-02-23,2023-02-27
7978,804,10,8493,2023-02-23,2023-03-01
7979,317,3,15207,2023-02-23,2023-02-26
7980,775,12,4645,2023-02-23,2023-02-24
7981,370,15,7162,2023-02-23,2023-02-25
7982,842,9,5893,2023-02-23,2023-02-24
7983,1297,3,15005,2023-02-23,2023-02-25
7984,563,6,12530,2023-02-23,2023-02-27
7985,636,2,11447,2023-02-23,2023-02-26
7986,705,3,12300,2023-02-23,2023-02-25
7987,760,16,11470,2023-02-23,2023-02-24
7988,613,16,15277,2023-02-23,2023-02-26
7989,207,12,318,2023-02-23,2023-02-24
7990,77,7,8186,2023-02-23,2023-02-26
7991,635,12,13877,2023-02-23,2023-02-26
7992,137,13,5838,2023-02-23,2023-02-26
7993,1224,3,1936,2023-02-23,2023-02-25
7994,1103,12,14995,2023-02-23,2023-02-27
7995,760,9,6168,2023-02-23,2023-02-27
7996,1244,14,15935,2023-02-23,2023-02-25
7997,268,10,3238,2023-02-23,2023-02-28
7998,149,1,7288,2023-02-23,2023-02-26
7999,723,8,6584,2023-02-23,2023-02-28
8000,966,4,8657,2023-02-24,2023-02-25
8001,1019,7,5855,2023-02-24,2023-02-26
8002,517,9,6796,2023-02-24,2023-02-27
8003,302,17,5461,2023-02-24,2023-02-25
8004,267,8,7479,2023-02-24,2023-02-25
8005,611,10,13238,2023-02-24,2023-02-27
8006,159,2,11041,2023-02-24,2023-02-26
8007,528,17,1031,2023-02-24,2023-02-27
8008,541,8,10951,2023-02-24,2023-02-26
8009,853,2,11701,2023-02-24,2023-02-27
8010,1082,17,2238,2023-02-24,2023-02-25
8011,636,5,10502,2023-02-24,2023-02-27
8012,1085,5,4755,2023-02-24,2023-02-27
8013,690,4,10570,2023-02-24,2023-02-28
8014,545,9,7307,2023-02-24,2023-02-28
8015,320,2,479,2023-02-24,2023-02-26
8016,254,11,13310,2023-02-24,2023-02-27
8017,1022,11,2004,2023-02-24,2023-03-01
8018,1035,15,14569,2023-02-24,2023-02-25
8019,1299,10,12725,2023-02-24,2023-02-26
8020,1002,8,9817,2023-02-24,2023-02-28
8021,394,7,13749,2023-02-24,2023-02-25
8022,1143,13,5893,2023-02-24,2023-02-28
8023,37,3,7989,2023-02-24,2023-02-25
8024,259,8,9875,2023-02-24,2023-02-26
8025,667,17,11691,2023-02-24,2023-02-27
8026,894,11,10791,2023-02-24,2023-03-02
8027,853,16,9939,2023-02-24,2023-02-26
8028,957,5,11743,2023-02-24,2023-02-27
8029,941,8,15673,2023-02-24,2023-02-28
8030,420,3,14913,2023-02-24,2023-02-26
8031,1170,5,258,2023-02-24,2023-03-03
8032,669,10,14714,2023-02-24,2023-02-27
8033,1258,11,7453,2023-02-24,2023-02-25
8034,1070,7,6606,2023-02-24,2023-02-26
8035,670,8,8814,2023-02-24,2023-03-01
8036,1276,8,15827,2023-02-24,2023-02-27
8037,1260,1,12078,2023-02-24,2023-02-26
8038,1040,14,2609,2023-02-24,2023-02-26
8039,120,4,15915,2023-02-24,2023-02-26
8040,648,9,10731,2023-02-27,2023-03-01
8041,1115,8,534,2023-02-27,2023-02-28
8042,295,14,1416,2023-02-27,2023-03-01
8043,31,17,10095,2023-02-27,2023-03-05
8044,739,9,4868,2023-02-27,2023-03-02
8045,1074,12,4452,2023-02-27,2023-02-28
8046,1099,2,13795,2023-02-27,2023-03-03
8047,362,9,7096,2023-02-27,2023-03-01
8048,433,11,12336,2023-02-27,2023-02-28
8049,552,4,15030,2023-02-27,2023-03-02
8050,566,14,8550,2023-02-27,2023-03-01
8051,512,4,54,2023-02-27,2023-03-06
8052,1221,2,7582,2023-02-27,2023-02-28
8053,1167,12,1742,2023-02-27,2023-02-28
8054,170,17,11219,2023-02-27,2023-03-01
8055,514,5,732,2023-02-27,2023-03-03
8056,462,15,8,2023-02-27,2023-03-01
8057,640,4,13345,2023-02-27,2023-03-03
8058,488,13,2593,2023-02-27,2023-02-28
8059,292,10,5135,2023-02-27,2023-03-04
8060,1115,10,15209,2023-02-27,2023-03-01
8061,307,4,5406,2023-02-27,2023-03-01
8062,353,17,721,2023-02-27,2023-03-03
8063,793,16,1086,2023-02-27,2023-03-03
8064,1017,1,4010,2023-02-27,2023-03-03
8065,437,11,11599,2023-02-27,2023-03-03
8066,131,5,14838,2023-02-27,2023-03-02
8067,630,7,4690,2023-02-27,2023-03-02
8068,1144,17,365,2023-02-27,2023-03-01
8069,715,5,15116,2023-02-27,2023-03-02
8070,983,7,322,2023-02-27,2023-03-02
8071,504,1,15148,2023-02-27,2023-03-03
8072,648,10,702,2023-02-27,2023-02-28
8073,286,12,9092,2023-02-27,2023-02-28
8074,219,13,1650,2023-02-27,2023-03-03
8075,877,4,1656,2023-02-27,2023-03-03
8076,573,12,1823,2023-02-27,2023-02-28
8077,1267,8,12212,2023-02-27,2023-03-02
8078,166,11,7629,2023-02-27,2023-03-02
8079,350,1,160,2023-02-27,2023-03-01
8080,329,11,7983,2023-02-27,2023-03-02
8081,1193,17,7098,2023-02-27,2023-03-01
8082,1095,2,14241,2023-02-27,2023-03-02
8083,733,6,13835,2023-02-27,2023-03-04
8084,1248,5,3209,2023-02-28,2023-03-03
8085,747,3,9136,2023-02-28,2023-03-01
8086,63,12,12258,2023-02-28,2023-03-04
8087,674,3,6263,2023-02-28,2023-03-01
8088,396,17,4268,2023-02-28,2023-03-02
8089,505,4,6415,2023-02-28,2023-03-03
8090,1315,4,13541,2023-02-28,2023-03-02
8091,1248,5,6824,2023-02-28,2023-03-04
8092,929,17,14908,2023-02-28,2023-03-01
8093,604,15,14095,2023-02-28,2023-03-02
8094,338,16,7011,2023-02-28,2023-03-03
8095,900,16,11339,2023-02-28,2023-03-03
8096,368,2,6618,2023-02-28,2023-03-02
8097,1182,17,7028,2023-02-28,2023-03-03
8098,1275,10,4455,2023-02-28,2023-03-03
8099,372,14,3385,2023-02-28,2023-03-02
8100,994,10,443,2023-02-28,2023-03-03
8101,533,13,2168,2023-02-28,2023-03-02
8102,598,14,13480,2023-02-28,2023-03-05
8103,1173,14,5008,2023-02-28,2023-03-03
8104,886,5,4954,2023-02-28,2023-03-03
8105,158,12,14087,2023-02-28,2023-03-05
8106,326,11,1947,2023-02-28,2023-03-02
8107,148,9,4586,2023-02-28,2023-03-04
8108,345,14,4307,2023-02-28,2023-03-01
8109,386,9,11673,2023-02-28,2023-03-04
8110,1009,3,5873,2023-02-28,2023-03-03
8111,131,2,1220,2023-03-01,2023-03-02
8112,373,6,8656,2023-03-01,2023-03-05
8113,1250,11,11618,2023-03-01,2023-03-03
8114,382,7,12031,2023-03-01,2023-03-05
8115,201,11,15830,2023-03-01,2023-03-02
8116,1209,15,5025,2023-03-01,2023-03-03
8117,1319,17,5716,2023-03-01,2023-03-03
8118,671,2,15311,2023-03-01,2023-03-04
8119,1051,17,15182,2023-03-01,2023-03-03
8120,746,17,12258,2023-03-01,2023-03-02
8121,575,9,15421,2023-03-01,2023-03-03
8122,489,6,14435,2023-03-01,2023-03-03
8123,556,17,3454,2023-03-01,2023-03-02
8124,877,2,1692,2023-03-01,2023-03-03
8125,718,15,10450,2023-03-01,2023-03-03
8126,573,2,936,2023-03-01,2023-03-03
8127,161,15,4099,2023-03-01,2023-03-03
8128,1052,4,2339,2023-03-01,2023-03-02
8129,520,3,2925,2023-03-01,2023-03-03
8130,160,5,8882,2023-03-01,2023-03-03
8131,630,16,2355,2023-03-01,2023-03-04
8132,623,7,11102,2023-03-01,2023-03-04
8133,871,17,10017,2023-03-01,2023-03-04
8134,425,16,12084,2023-03-01,2023-03-03
8135,91,4,4400,2023-03-01,2023-03-04
8136,809,8,215,2023-03-01,2023-03-02
8137,407,4,10714,2023-03-01,2023-03-03
8138,9,16,6244,2023-03-01,2023-03-02
8139,962,5,216,2023-03-01,2023-03-03
8140,3,17,3197,2023-03-01,2023-03-04
8141,501,7,8609,2023-03-01,2023-03-04
8142,982,2,12061,2023-03-01,2023-03-02
8143,760,10,9311,2023-03-01,2023-03-02
8144,406,4,7482,2023-03-01,2023-03-06
8145,838,4,13379,2023-03-01,2023-03-04
8146,511,10,13051,2023-03-01,2023-03-04
8147,765,10,14517,2023-03-01,2023-03-04
8148,248,16,4908,2023-03-01,2023-03-06
8149,1322,14,5420,2023-03-01,2023-03-04
8150,767,17,7117,2023-03-02,2023-03-07
8151,1098,2,11048,2023-03-02,2023-03-06
8152,990,1,3468,2023-03-02,2023-03-05
8153,194,11,13742,2023-03-02,2023-03-04
8154,120,7,9828,2023-03-02,2023-03-03
8155,150,6,1250,2023-03-02,2023-03-03
8156,967,10,1940,2023-03-02,2023-03-03
8157,351,9,14462,2023-03-02,2023-03-03
8158,1105,15,6698,2023-03-02,2023-03-06
8159,633,16,14634,2023-03-02,2023-03-09
8160,267,15,8752,2023-03-02,2023-03-06
8161,335,4,9415,2023-03-02,2023-03-05
8162,131,14,2135,2023-03-02,2023-03-06
8163,923,3,4404,2023-03-02,2023-03-05
8164,1243,15,5956,2023-03-02,2023-03-05
8165,1295,1,685,2023-03-02,2023-03-04
8166,370,15,11593,2023-03-02,2023-03-04
8167,1252,6,5649,2023-03-02,2023-03-03
8168,1326,9,4753,2023-03-02,2023-03-05
8169,1156,12,14324,2023-03-02,2023-03-05
8170,635,5,1144,2023-03-02,2023-03-07
8171,714,7,506,2023-03-02,2023-03-05
8172,975,3,8428,2023-03-02,2023-03-05
8173,823,11,11186,2023-03-02,2023-03-06
8174,760,9,12647,2023-03-02,2023-03-03
8175,975,12,8978,2023-03-02,2023-03-04
8176,675,15,12339,2023-03-02,2023-03-05
8177,816,1,13971,2023-03-02,2023-03-08
8178,639,8,13212,2023-03-02,2023-03-06
8179,43,17,10237,2023-03-02,2023-03-05
8180,579,17,138,2023-03-02,2023-03-05
8181,653,10,9556,2023-03-02,2023-03-03
8182,1118,15,12062,2023-03-02,2023-03-07
8183,503,2,1498,2023-03-02,2023-03-03
8184,1316,12,15310,2023-03-02,2023-03-05
8185,39,3,14741,2023-03-02,2023-03-06
8186,818,8,9357,2023-03-02,2023-03-05
8187,930,7,6860,2023-03-02,2023-03-04
8188,588,10,10214,2023-03-02,2023-03-05
8189,350,15,2142,2023-03-02,2023-03-07
8190,994,1,11006,2023-03-02,2023-03-07
8191,329,5,13282,2023-03-02,2023-03-05
8192,419,4,15934,2023-03-02,2023-03-04
8193,1087,6,840,2023-03-02,2023-03-06
8194,1122,6,10808,2023-03-02,2023-03-03
8195,634,15,10809,2023-03-02,2023-03-04
8196,526,1,13448,2023-03-03,2023-03-07
8197,1147,16,4675,2023-03-03,2023-03-07
8198,260,15,6592,2023-03-03,2023-03-04
8199,308,16,13231,2023-03-03,2023-03-07
8200,115,8,744,2023-03-03,2023-03-07
8201,579,16,2988,2023-03-03,2023-03-07
8202,885,12,11929,2023-03-03,2023-03-04
8203,842,16,11097,2023-03-03,2023-03-09
8204,150,17,3514,2023-03-03,2023-03-06
8205,1104,10,14868,2023-03-03,2023-03-07
8206,10,4,14185,2023-03-03,2023-03-05
8207,376,3,7950,2023-03-03,2023-03-08
8208,815,7,5611,2023-03-03,2023-03-06
8209,812,16,2024,2023-03-03,2023-03-05
8210,1008,14,8867,2023-03-03,2023-03-05
8211,1329,2,14435,2023-03-03,2023-03-05
8212,272,17,11593,2023-03-03,2023-03-06
8213,570,13,13990,2023-03-03,2023-03-08
8214,1095,13,14490,2023-03-03,2023-03-06
8215,1324,1,9378,2023-03-03,2023-03-06
8216,551,15,12220,2023-03-03,2023-03-05
8217,519,5,7622,2023-03-03,2023-03-06
8218,1138,4,7665,2023-03-03,2023-03-06
8219,619,7,7843,2023-03-03,2023-03-07
8220,896,17,9672,2023-03-03,2023-03-06
8221,298,7,4728,2023-03-03,2023-03-07
8222,272,5,12665,2023-03-03,2023-03-04
8223,971,12,1586,2023-03-03,2023-03-05
8224,428,7,4879,2023-03-03,2023-03-06
8225,749,15,5765,2023-03-03,2023-03-05
8226,1239,17,10800,2023-03-03,2023-03-04
8227,946,14,12278,2023-03-03,2023-03-07
8228,641,16,9879,2023-03-03,2023-03-07
8229,872,14,4848,2023-03-03,2023-03-07
8230,1057,14,7512,2023-03-03,2023-03-06
8231,176,8,10860,2023-03-03,2023-03-07
8232,1172,10,1778,2023-03-03,2023-03-08
8233,887,8,4791,2023-03-03,2023-03-04
8234,629,11,1983,2023-03-03,2023-03-07
8235,695,4,6792,2023-03-03,2023-03-04
8236,1248,7,6437,2023-03-03,2023-03-05
8237,302,11,7359,2023-03-03,2023-03-05
8238,614,14,600,2023-03-06,2023-03-10
8239,315,15,8203,2023-03-06,2023-03-07
8240,361,2,15012,2023-03-06,2023-03-07
8241,607,10,5169,2023-03-06,2023-03-10
8242,325,13,11631,2023-03-06,2023-03-08
8243,964,9,9187,2023-03-06,2023-03-08
8244,483,15,6654,2023-03-06,2023-03-08
8245,637,13,10252,2023-03-06,2023-03-09
8246,1246,7,4144,2023-03-06,2023-03-08
8247,413,4,3759,2023-03-06,2023-03-09
8248,305,11,1673,2023-03-06,2023-03-09
8249,968,10,2195,2023-03-06,2023-03-08
8250,412,12,5327,2023-03-06,2023-03-09
8251,938,7,15139,2023-03-06,2023-03-08
8252,448,2,1186,2023-03-06,2023-03-10
8253,112,1,14160,2023-03-06,2023-03-07
8254,992,13,8614,2023-03-06,2023-03-11
8255,119,9,15069,2023-03-06,2023-03-09
8256,472,3,1367,2023-03-06,2023-03-09
8257,363,5,1556,2023-03-06,2023-03-09
8258,257,8,6708,2023-03-06,2023-03-07
8259,75,14,7906,2023-03-06,2023-03-11
8260,96,15,10658,2023-03-06,2023-03-08
8261,668,10,6761,2023-03-06,2023-03-07
8262,1310,4,5853,2023-03-06,2023-03-07
8263,283,9,6990,2023-03-07,2023-03-09
8264,1320,10,4875,2023-03-07,2023-03-10
8265,536,5,12208,2023-03-07,2023-03-10
8266,282,15,2185,2023-03-07,2023-03-10
8267,510,4,6766,2023-03-07,2023-03-11
8268,884,17,13473,2023-03-07,2023-03-12
8269,446,7,5713,2023-03-07,2023-03-11
8270,495,4,2086,2023-03-07,2023-03-09
8271,1057,12,15168,2023-03-07,2023-03-10
8272,755,14,6527,2023-03-07,2023-03-09
8273,1171,7,4778,2023-03-07,2023-03-13
8274,983,3,8220,2023-03-07,2023-03-10
8275,1256,9,3735,2023-03-07,2023-03-11
8276,1102,10,4195,2023-03-07,2023-03-09
8277,85,7,10535,2023-03-07,2023-03-11
8278,1308,3,2692,2023-03-07,2023-03-09
8279,1084,11,6760,2023-03-07,2023-03-11
8280,834,11,5222,2023-03-07,2023-03-08
8281,685,14,599,2023-03-07,2023-03-09
8282,987,9,9739,2023-03-07,2023-03-08
8283,436,16,10405,2023-03-07,2023-03-11
8284,520,14,8281,2023-03-07,2023-03-10
8285,1054,7,5321,2023-03-07,2023-03-10
8286,431,4,4626,2023-03-07,2023-03-09
8287,1289,7,8411,2023-03-07,2023-03-08
8288,1003,12,9478,2023-03-07,2023-03-12
8289,647,1,10301,2023-03-07,2023-03-09
8290,1060,17,611,2023-03-07,2023-03-11
8291,1232,11,12281,2023-03-07,2023-03-08
8292,371,3,8835,2023-03-07,2023-03-09
8293,1247,16,4410,2023-03-07,2023-03-12
8294,1280,13,5072,2023-03-07,2023-03-09
8295,121,15,4779,2023-03-07,2023-03-09
8296,800,7,2809,2023-03-07,2023-03-08
8297,831,13,2679,2023-03-07,2023-03-09
8298,125,5,29,2023-03-07,2023-03-09
8299,286,2,4384,2023-03-08,2023-03-09
8300,1128,12,9308,2023-03-08,2023-03-10
8301,379,17,11507,2023-03-08,2023-03-10
8302,476,4,14895,2023-03-08,2023-03-11
8303,1152,14,4058,2023-03-08,2023-03-10
8304,594,10,10432,2023-03-08,2023-03-10
8305,831,9,880,2023-03-08,2023-03-09
8306,102,2,4036,2023-03-08,2023-03-13
8307,1239,6,4885,2023-03-08,2023-03-11
8308,684,6,5461,2023-03-08,2023-03-13
8309,69,3,5752,2023-03-08,2023-03-12
8310,114,6,761,2023-03-08,2023-03-11
8311,741,12,4359,2023-03-08,2023-03-11
8312,827,16,6001,2023-03-08,2023-03-10
8313,1196,8,4293,2023-03-08,2023-03-10
8314,721,14,14429,2023-03-08,2023-03-14
8315,1061,8,3596,2023-03-08,2023-03-09
8316,1157,7,4566,2023-03-08,2023-03-12
8317,527,7,5951,2023-03-08,2023-03-11
8318,1007,14,15467,2023-03-08,2023-03-10
8319,171,5,10181,2023-03-08,2023-03-13
8320,481,15,7595,2023-03-08,2023-03-12
8321,64,16,14790,2023-03-08,2023-03-11
8322,978,17,2595,2023-03-08,2023-03-10
8323,1065,11,14125,2023-03-08,2023-03-11
8324,1010,8,13006,2023-03-08,2023-03-12
8325,852,10,6666,2023-03-08,2023-03-13
8326,649,10,13954,2023-03-08,2023-03-10
8327,214,17,13429,2023-03-08,2023-03-12
8328,832,10,5073,2023-03-08,2023-03-09
8329,92,11,2950,2023-03-08,2023-03-11
8330,1229,11,9761,2023-03-09,2023-03-11
8331,671,9,2688,2023-03-09,2023-03-11
8332,998,7,4099,2023-03-09,2023-03-12
8333,1243,4,8098,2023-03-09,2023-03-13
8334,121,10,1061,2023-03-09,2023-03-10
8335,503,1,6083,2023-03-09,2023-03-11
8336,427,15,8044,2023-03-09,2023-03-12
8337,785,4,2399,2023-03-09,2023-03-10
8338,76,2,15418,2023-03-09,2023-03-11
8339,761,13,10072,2023-03-09,2023-03-11
8340,774,15,11029,2023-03-09,2023-03-12
8341,811,15,11933,2023-03-09,2023-03-10
8342,332,2,295,2023-03-09,2023-03-13
8343,1008,11,10545,2023-03-09,2023-03-10
8344,648,13,10785,2023-03-09,2023-03-10
8345,1172,3,7796,2023-03-09,2023-03-10
8346,1052,3,9775,2023-03-09,2023-03-14
8347,1017,5,7518,2023-03-09,2023-03-15
