sale_id,customer_id,staff_id,game_id,amount,date
85984,,2,26235,76.48,2023-02-16
85985,,10,177736,541.24,2023-02-16
85986,,7,231664,89.92,2023-02-16
85987,,11,224125,39.52,2023-02-16
85988,1134,15,20545,62.54,2023-02-16
85989,,4,106217,341.0,2023-02-16
85990,1164,3,42448,53.4,2023-02-16
85991,,12,59946,312.36,2023-02-16
85992,30,4,217085,115.0,2023-02-16
85993,,15,5306,304.04,2023-02-16
85994,,3,339,47.96,2023-02-16
85995,,1,9674,130.72,2023-02-16
85996,,9,112373,53.73,2023-02-16
85997,,8,172933,133.41,2023-02-16
85998,,2,145639,134.2,2023-02-16
85999,,3,172220,622.6,2023-02-16
86000,,9,66608,44.96,2023-02-16
86001,,10,18946,91.92,2023-02-16
86002,441,4,191300,129.85,2023-02-16
86003,56,3,5782,44.98,2023-02-16
86004,,5,67601,424.8,2023-02-16
86005,,5,141736,38.74,2023-02-16
86006,346,4,166571,627.6,2023-02-16
86007,,7,240,289.28,2023-02-16
86008,,11,3139,246.2,2023-02-16
86009,,13,7062,103.9,2023-02-16
86010,,9,223278,229.78,2023-02-16
86011,1075,11,9021,53.28,2023-02-16
86012,912,12,25729,359.2,2023-02-16
86013,,5,27463,78.48,2023-02-16
86014,,11,91189,226.0,2023-02-16
86015,,6,823,338.8,2023-02-16
86016,,10,21763,127.24,2023-02-16
86017,586,14,223,202.36,2023-02-16
86018,,9,111069,89.76,2023-02-16
86019,,11,157322,323.26,2023-02-16
86020,,15,197178,22.98,2023-02-16
86021,,4,25224,99.68,2023-02-16
86022,,15,111417,42.52,2023-02-16
86023,,16,15474,135.16,2023-02-16
86024,,1,145,357.2,2023-02-16
86025,,14,177490,51.4,2023-02-16
86026,,11,142197,40.96,2023-02-16
86027,,1,239464,41.48,2023-02-16
86028,802,10,123540,98.68,2023-02-16
86029,,9,4286,41.74,2023-02-16
86030,,14,171835,58.28,2023-02-16
86031,,3,8481,289.6,2023-02-16
86032,,10,143994,305.87,2023-02-16
86033,1164,2,57163,77.26,2023-02-16
86034,447,15,73439,187.48,2023-02-16
86035,,15,380,140.2,2023-02-16
86036,,12,230852,230.88,2023-02-16
86037,,7,2381,134.87,2023-02-16
86038,,5,117915,215.12,2023-02-16
86039,,2,4099,381.4,2023-02-16
86040,,6,41066,564.0,2023-02-16
86041,,15,153709,156.4,2023-02-16
86042,,6,191189,641.36,2023-02-17
86043,,14,161965,134.98,2023-02-17
86044,796,9,39345,317.8,2023-02-17
86045,,7,41239,158.4,2023-02-17
86046,,17,42215,427.8,2023-02-17
86047,,16,175878,401.56,2023-02-17
86048,,7,12567,645.58,2023-02-17
86049,70,3,6366,877.8,2023-02-17
86050,220,2,84465,532.8,2023-02-17
86051,,3,137408,289.56,2023-02-17
86052,,8,174078,154.46,2023-02-17
86053,,10,6249,355.16,2023-02-17
86054,,13,19989,62.12,2023-02-17
86055,,6,192351,85.48,2023-02-17
86056,,1,24480,228.96,2023-02-17
86057,,7,194392,292.6,2023-02-17
86058,,11,939,1558.0,2023-02-17
86059,,11,135888,51.4,2023-02-17
86060,,13,206051,88.76,2023-02-17
86061,,9,71973,292.6,2023-02-17
86062,,11,122515,168.68,2023-02-17
86063,,9,4173,199.8,2023-02-17
86064,886,6,108044,118.0,2023-02-17
86065,,3,19947,49.84,2023-02-17
86066,,14,854,67.6,2023-02-17
86067,,10,6431,99.68,2023-02-17
86068,,17,62225,186.6,2023-02-17
86069,,4,205907,502.03,2023-02-17
86070,,15,35477,583.0,2023-02-17
86071,,9,170146,39.96,2023-02-17
86072,,2,165838,2321.63,2023-02-17
86073,,1,39019,290.6,2023-02-17
86074,,17,6205,470.2,2023-02-17
86075,,9,277,89.58,2023-02-17
86076,,11,3408,90.8,2023-02-17
86077,,1,124969,670.78,2023-02-17
86078,1137,6,176606,195.32,2023-02-17
86079,,12,116954,222.0,2023-02-17
86080,92,16,191543,57.39,2023-02-17
86081,,9,148951,202.31,2023-02-17
86082,,7,184346,103.14,2023-02-17
86083,,8,697,422.8,2023-02-17
86084,,2,129348,271.2,2023-02-17
86085,,7,23685,166.4,2023-02-17
86086,202,7,216864,40.96,2023-02-17
86087,1120,11,24568,95.8,2023-02-17
86088,,1,73761,180.6,2023-02-17
86089,,7,40270,387.4,2023-02-17
86090,,11,99312,244.23,2023-02-17
86091,,8,138788,224.11,2023-02-17
86092,81,7,24070,533.8,2023-02-17
86093,,2,144864,364.08,2023-02-17
86094,,16,706,107.56,2023-02-17
86095,,15,108831,440.76,2023-02-17
86096,,13,230080,183.6,2023-02-17
86097,,17,27965,225.0,2023-02-17
86098,,13,222887,69.38,2023-02-17
86099,,8,181797,71.16,2023-02-17
86100,,17,165477,240.29,2023-02-17
86101,,14,156457,82.6,2023-02-17
86102,,4,132,241.32,2023-02-17
86103,,14,191925,65.06,2023-02-17
86104,,12,181811,170.72,2023-02-17
86105,,7,44163,149.65,2023-02-17
86106,,14,67239,292.6,2023-02-17
86107,,16,125,90.58,2023-02-17
86108,,13,130176,310.8,2023-02-17
86109,1042,14,97207,185.6,2023-02-17
86110,,10,41066,555.0,2023-02-17
86111,1046,1,34227,133.72,2023-02-17
86112,,8,15364,116.0,2023-02-17
86113,,14,2266,82.92,2023-02-17
86114,,11,131366,121.0,2023-02-17
86115,,13,28907,222.0,2023-02-17
86116,,5,4454,558.0,2023-02-17
86117,,4,30057,119.46,2023-02-17
86118,58,6,701,49.18,2023-02-17
86119,,13,231581,784.0,2023-02-17
86120,,5,25021,454.88,2023-02-17
86121,,7,218509,417.44,2023-02-17
86122,,2,2455,678.0,2023-02-17
86123,1262,3,192120,406.77,2023-02-17
86124,,2,182094,76.48,2023-02-17
86125,,14,155173,369.68,2023-02-17
86126,,14,193485,150.65,2023-02-17
86127,,14,2150,370.2,2023-02-17
86128,,6,15826,113.56,2023-02-17
86129,,14,175199,128.81,2023-02-17
86130,,2,10174,357.2,2023-02-17
86131,,5,186995,245.98,2023-02-17
86132,,12,4984,335.0,2023-02-17
86133,267,7,189222,253.64,2023-02-17
86134,,7,217780,51.57,2023-02-17
86135,,2,174402,901.0,2023-02-17
86136,,7,148949,148.43,2023-02-17
86137,,7,36345,133.88,2023-02-17
86138,,14,13728,64.16,2023-02-17
86139,1134,8,207898,62.16,2023-02-17
86140,,13,925,63.12,2023-02-17
86141,,12,22347,78.6,2023-02-17
86142,,13,237182,233.83,2023-02-17
86143,,11,209324,230.0,2023-02-17
86144,,7,157912,42.74,2023-02-17
86145,,3,1608,289.6,2023-02-17
86146,789,12,86167,98.68,2023-02-17
86147,,6,883,280.4,2023-02-17
86148,211,14,39339,250.2,2023-02-17
86149,,16,130960,490.84,2023-02-17
86150,,5,4556,290.6,2023-02-17
86151,,10,176262,46.4,2023-02-17
86152,,11,144567,556.0,2023-02-17
86153,,2,6203,335.0,2023-02-17
86154,,13,119391,151.96,2023-02-17
86155,1304,1,65781,114.0,2023-02-17
86156,,7,146784,191.63,2023-02-17
86157,,4,122890,45.96,2023-02-17
86158,,1,19,46.4,2023-02-17
86159,,11,42743,200.92,2023-02-17
86160,,2,205610,121.38,2023-02-17
86161,,9,56707,243.5,2023-02-17
86162,,15,41636,127.32,2023-02-17
86163,,17,129380,197.38,2023-02-17
86164,,7,25234,624.56,2023-02-17
86165,,11,199042,244.16,2023-02-17
86166,,14,180231,123.0,2023-02-17
86167,,16,115,322.58,2023-02-17
86168,918,16,142961,295.6,2023-02-17
86169,493,1,4086,171.72,2023-02-17
86170,,13,6930,111.0,2023-02-17
86171,,13,74,229.44,2023-02-17
86172,,5,113401,66.27,2023-02-17
86173,,11,22948,50.84,2023-02-17
86174,,15,12071,200.8,2023-02-17
86175,,4,36986,334.0,2023-02-17
86176,,1,200834,210.17,2023-02-17
86177,,6,139771,442.81,2023-02-17
86178,,16,75091,337.0,2023-02-17
86179,,10,19419,73.56,2023-02-17
86180,,1,950,137.67,2023-02-17
86181,,14,28396,117.0,2023-02-17
86182,,8,197376,387.31,2023-02-17
86183,571,3,140933,180.56,2023-02-17
86184,85,11,147303,1584.11,2023-02-17
86185,50,16,158973,246.53,2023-02-17
86186,1143,17,56707,257.5,2023-02-17
86187,,13,83629,269.18,2023-02-17
86188,,8,151247,26.2,2023-02-17
86189,,8,223953,116.48,2023-02-17
86190,,17,145633,28.42,2023-02-17
86191,,13,158564,64.16,2023-02-17
86192,,1,28089,441.8,2023-02-17
86193,,14,41010,170.97,2023-02-17
86194,,8,194298,162.31,2023-02-17
86195,,6,209778,152.48,2023-02-17
86196,,3,213882,161.62,2023-02-17
86197,,4,574,296.6,2023-02-17
86198,,16,154173,131.72,2023-02-17
86199,1206,13,172507,103.64,2023-02-17
86200,,16,2065,315.58,2023-02-17
86201,,14,155987,225.0,2023-02-17
86202,,6,124172,318.55,2023-02-17
86203,,4,97786,168.72,2023-02-17
86204,,16,92828,111.96,2023-02-17
86205,,10,2633,87.66,2023-02-17
86206,,11,188720,126.32,2023-02-17
86207,,17,201186,668.0,2023-02-17
86208,,11,18606,234.0,2023-02-17
86209,,5,624,171.46,2023-02-17
86210,872,6,221318,254.52,2023-02-17
86211,,12,154479,44.96,2023-02-17
86212,,13,35350,202.36,2023-02-17
86213,,7,980,184.56,2023-02-17
86214,,13,142401,86.48,2023-02-17
86215,,11,15511,274.18,2023-02-17
86216,,2,34585,104.64,2023-02-17
86217,,4,31563,801.16,2023-02-17
86218,653,11,80771,59.28,2023-02-17
86219,,8,84465,547.8,2023-02-17
86220,,13,72478,91.92,2023-02-17
86221,,9,594,68.6,2023-02-17
86222,,13,35248,144.16,2023-02-17
86223,,17,157096,447.96,2023-02-17
86224,1293,6,3608,40.96,2023-02-17
86225,,5,217085,112.0,2023-02-17
86226,,15,188834,186.6,2023-02-17
86227,745,7,94373,220.12,2023-02-17
86228,,4,162082,171.16,2023-02-17
86229,,17,21022,625.38,2023-02-17
86230,,11,226634,308.32,2023-02-17
86231,,9,198287,163.4,2023-02-17
86232,,3,116954,222.0,2023-02-17
86233,,16,23,2001.0,2023-02-17
86234,,11,22551,247.2,2023-02-17
86235,,17,431,86.92,2023-02-17
86236,,5,4050,102.68,2023-02-17
86237,,2,3243,86.54,2023-02-17
86238,,6,199478,175.16,2023-02-17
86239,,5,166571,623.6,2023-02-17
86240,,5,175914,400.16,2023-02-17
86241,,9,227072,207.98,2023-02-17
86242,1180,14,171623,264.96,2023-02-17
86243,,10,188390,570.32,2023-02-17
86244,,11,420,363.2,2023-02-17
86245,,6,207243,556.0,2023-02-17
86246,,9,229220,120.56,2023-02-17
86247,326,5,122691,135.2,2023-02-17
86248,,3,10183,319.8,2023-02-17
86249,,16,90474,98.8,2023-02-17
86250,220,13,129710,24.2,2023-02-17
86251,,6,84419,381.4,2023-02-17
86252,,5,156,266.4,2023-02-17
86253,355,3,205158,84.7,2023-02-17
86254,,9,35497,122.3,2023-02-17
86255,,8,182028,302.84,2023-02-17
86256,,8,152510,425.8,2023-02-17
86257,,12,176494,166.64,2023-02-17
86258,,17,16267,139.98,2023-02-17
86259,,4,155689,350.45,2023-02-17
86260,,17,205498,57.28,2023-02-17
86261,,5,234669,239.5,2023-02-17
86262,,2,242302,230.78,2023-02-17
86263,,3,1338,156.4,2023-02-17
86264,,14,20080,316.36,2023-02-17
86265,,7,883,268.4,2023-02-17
86266,,16,216428,298.17,2023-02-17
86267,,9,83197,208.8,2023-02-17
86268,,4,18460,180.6,2023-02-17
86269,1112,1,19526,312.58,2023-02-17
86270,660,1,86955,91.92,2023-02-17
86271,,2,178336,258.77,2023-02-17
86272,,10,5306,294.04,2023-02-17
86273,996,7,35815,102.68,2023-02-17
86274,,3,95,294.6,2023-02-17
86275,568,16,38858,121.84,2023-02-17
86276,,13,17710,884.56,2023-02-17
86277,116,12,57163,78.26,2023-02-17
86278,,13,17405,271.74,2023-02-17
86279,,10,169255,189.92,2023-02-17
86280,,17,4258,278.52,2023-02-17
86281,,17,34871,308.32,2023-02-17
86282,,12,5833,88.8,2023-02-17
86283,,5,267,124.32,2023-02-17
86284,874,10,154301,106.56,2023-02-17
86285,,5,146725,113.0,2023-02-17
86286,,1,210040,178.6,2023-02-17
86287,,7,208480,49.4,2023-02-17
86288,,11,214,70.6,2023-02-17
86289,,12,215,36.14,2023-02-17
86290,,11,173105,1244.2,2023-02-17
86291,,12,364,291.6,2023-02-17
86292,,9,7717,201.8,2023-02-17
86293,,13,145888,565.0,2023-02-17
86294,,7,34084,89.36,2023-02-17
86295,,12,169649,289.16,2023-02-17
86296,,14,7092,664.8,2023-02-17
86297,,17,210040,178.6,2023-02-17
86298,946,14,144864,372.08,2023-02-17
86299,,5,213661,55.84,2023-02-17
86300,,9,5767,185.56,2023-02-17
86301,,11,29903,80.88,2023-02-17
86302,,13,144525,112.0,2023-02-17
86303,,4,19622,421.8,2023-02-17
86304,796,4,41066,555.0,2023-02-17
86305,,1,71882,381.4,2023-02-17
86306,,11,216094,23.2,2023-02-17
86307,,11,75212,357.2,2023-02-17
86308,750,9,207016,291.66,2023-02-17
86309,,14,113997,202.8,2023-02-17
86310,,8,192834,96.8,2023-02-17
86311,,14,6263,71.6,2023-02-17
86312,,11,181293,104.63,2023-02-17
86313,,10,191189,639.36,2023-02-17
86314,,1,19995,361.2,2023-02-17
86315,,12,144189,333.34,2023-02-17
86316,,16,19995,356.2,2023-02-17
86317,,7,42215,424.8,2023-02-17
86318,,8,144270,151.96,2023-02-17
86319,,5,162,337.0,2023-02-17
86320,,16,4173,200.8,2023-02-17
86321,,15,122522,184.73,2023-02-17
86322,,9,73070,170.72,2023-02-17
86323,,5,199561,134.16,2023-02-17
86324,,17,66608,41.96,2023-02-17
86325,48,6,104162,150.96,2023-02-17
86326,,11,16747,584.16,2023-02-17
86327,657,2,144526,132.98,2023-02-17
86328,,6,99078,379.4,2023-02-17
86329,,9,223770,83.88,2023-02-17
86330,,17,203430,37.52,2023-02-17
86331,,4,3632,200.8,2023-02-17
86332,,9,122240,199.8,2023-02-17
86333,,11,153113,421.8,2023-02-17
86334,,11,551,404.6,2023-02-17
86335,,9,2165,318.58,2023-02-17
86336,,5,97786,177.72,2023-02-17
86337,,4,289,157.4,2023-02-17
86338,,14,4984,334.0,2023-02-17
86339,,3,169366,312.8,2023-02-17
86340,,6,88,225.0,2023-02-17
86341,,6,204286,1555.78,2023-02-17
86342,1190,14,66120,195.7,2023-02-17
86343,290,1,2448,48.4,2023-02-17
86344,,10,32990,336.0,2023-02-17
86345,,3,145014,54.28,2023-02-17
86346,724,14,173634,182.6,2023-02-17
86347,967,13,98122,81.92,2023-02-17
86348,,16,621,85.7,2023-02-17
86349,1013,9,1194,98.68,2023-02-17
86350,,14,222509,645.8,2023-02-17
86351,729,3,34871,306.32,2023-02-17
86352,,9,210040,192.6,2023-02-17
86353,,11,8976,145.2,2023-02-17
86354,,15,188164,753.92,2023-02-17
86355,859,9,65282,143.08,2023-02-17
86356,,3,156180,24.2,2023-02-17
86357,,8,5406,89.8,2023-02-17
86358,,16,104627,226.0,2023-02-17
86359,,9,12071,204.8,2023-02-17
86360,,3,177249,127.63,2023-02-17
86361,,12,191231,148.08,2023-02-17
86362,,7,200058,335.97,2023-02-17
86363,,3,8957,153.96,2023-02-17
86364,52,15,2961,336.0,2023-02-17
86365,,5,204817,266.4,2023-02-17
86366,,6,102,48.18,2023-02-17
86367,,14,115746,976.8,2023-02-17
86368,341,14,76150,55.4,2023-02-17
86369,,6,36,449.78,2023-02-17
86370,162,13,3632,200.8,2023-02-17
86371,,9,121,267.4,2023-02-17
86372,,17,5476,222.0,2023-02-17
86373,,7,168232,67.6,2023-02-17
86374,,1,40529,286.94,2023-02-17
86375,,13,1159,151.96,2023-02-17
86376,,13,3003,562.0,2023-02-17
86377,,1,566,167.5,2023-02-17
86378,,8,25669,110.56,2023-02-17
86379,,8,38054,313.8,2023-02-17
86380,,16,176734,244.2,2023-02-17
86381,,10,3139,249.2,2023-02-17
86382,,3,200077,55.28,2023-02-17
86383,,1,95,289.6,2023-02-17
86384,,10,98527,352.0,2023-02-17
86385,298,12,4249,86.03,2023-02-17
86386,,7,43526,213.36,2023-02-17
86387,,1,173092,92.8,2023-02-17
86388,790,12,172047,271.4,2023-02-17
86389,,4,86955,81.92,2023-02-17
86390,,11,150658,222.94,2023-02-17
86391,,15,1708,78.48,2023-02-17
86392,,6,3412,76.6,2023-02-17
86393,1325,5,42490,91.92,2023-02-17
86394,,6,3339,71.16,2023-02-17
86395,,7,227888,1643.8,2023-02-17
86396,849,1,204305,215.03,2023-02-17
86397,,6,4637,118.0,2023-02-17
86398,,5,789,71.6,2023-02-17
86399,,6,210,333.78,2023-02-17
86400,,1,586,356.2,2023-02-17
86401,,11,151004,111.8,2023-02-17
86402,,11,169530,34.3,2023-02-17
86403,,3,33160,315.31,2023-02-17
86404,1078,16,145888,558.0,2023-02-17
86405,,13,23685,161.4,2023-02-17
86406,,3,91,355.76,2023-02-17
86407,,9,206504,73.42,2023-02-17
86408,,7,534,276.4,2023-02-17
86409,,4,129820,156.4,2023-02-17
86410,,8,163,51.84,2023-02-17
86411,1137,17,206175,46.18,2023-02-17
86412,,6,149951,181.6,2023-02-17
86413,,11,17449,57.28,2023-02-17
86414,,5,23919,443.78,2023-02-17
86415,,3,170669,360.0,2023-02-17
86416,,15,171339,81.92,2023-02-20
86417,,17,16992,122.0,2023-02-20
86418,,14,3154,209.64,2023-02-20
86419,,9,211716,155.96,2023-02-20
86420,,9,207207,244.2,2023-02-20
86421,,1,226518,109.66,2023-02-20
86422,,4,111069,93.76,2023-02-20
86423,1103,12,18400,90.8,2023-02-20
86424,,9,193738,172.68,2023-02-20
86425,,6,130960,502.84,2023-02-20
86426,,4,180263,799.76,2023-02-20
86427,,15,218509,416.44,2023-02-20
86428,,4,14996,147.48,2023-02-20
86429,,11,28739,76.48,2023-02-20
86430,,12,221,954.6,2023-02-20
86431,,9,173156,226.0,2023-02-20
86432,349,1,108745,212.42,2023-02-20
86433,,1,22864,61.96,2023-02-20
86434,,12,38778,71.38,2023-02-20
86435,,8,203417,89.46,2023-02-20
86436,,17,195503,401.6,2023-02-20
86437,,4,181345,47.96,2023-02-20
86438,,16,202732,275.8,2023-02-20
86439,,6,7858,423.8,2023-02-20
86440,,11,1350,132.32,2023-02-20
86441,549,14,1452,79.92,2023-02-20
86442,,1,239464,43.48,2023-02-20
86443,,2,145639,146.2,2023-02-20
86444,,10,156858,301.28,2023-02-20
86445,,7,215463,123.0,2023-02-20
86446,1138,12,102794,439.96,2023-02-20
86447,,6,103877,182.56,2023-02-20
86448,,13,8515,670.0,2023-02-20
86449,1060,13,154428,487.96,2023-02-20
86450,,5,66424,874.58,2023-02-20
86451,,3,1202,425.8,2023-02-20
86452,,6,200456,107.8,2023-02-20
86453,1116,7,70512,604.84,2023-02-20
86454,,13,215840,59.9,2023-02-20
86455,,6,217321,131.65,2023-02-20
86456,,15,74,228.44,2023-02-20
86457,,5,56931,126.28,2023-02-20
86458,1138,2,19727,891.0,2023-02-20
86459,,15,128554,137.2,2023-02-20
86460,,14,4113,135.2,2023-02-20
86461,,12,171129,111.08,2023-02-20
86462,,12,178210,277.18,2023-02-20
86463,,3,1098,1226.0,2023-02-20
86464,,17,4522,266.4,2023-02-20
86465,,4,103368,204.8,2023-02-20
86466,,4,36946,224.96,2023-02-20
86467,,6,195242,100.8,2023-02-20
86468,,17,80006,401.56,2023-02-20
86469,,5,6226,328.34,2023-02-20
86470,,13,127024,296.6,2023-02-20
86471,,11,240,275.28,2023-02-20
86472,,4,6923,1501.4,2023-02-20
86473,,16,4356,23.2,2023-02-20
86474,,14,99078,389.4,2023-02-20
86475,,9,131357,82.92,2023-02-20
86476,,14,855,312.8,2023-02-20
86477,111,16,220155,208.8,2023-02-20
86478,,15,29294,294.6,2023-02-20
86479,,1,1561,133.2,2023-02-20
86480,,12,165722,270.36,2023-02-20
86481,,1,193738,171.68,2023-02-20
86482,,1,72287,76.44,2023-02-20
86483,374,4,36367,1465.2,2023-02-20
86484,1071,14,204516,324.97,2023-02-20
86485,,4,6203,333.0,2023-02-20
86486,,7,20865,204.36,2023-02-20
86487,1215,17,131118,318.76,2023-02-20
86488,,16,144526,136.98,2023-02-20
86489,,8,6472,187.16,2023-02-20
86490,,8,122890,51.96,2023-02-20
86491,,10,230315,178.8,2023-02-20
86492,,11,70916,29.98,2023-02-20
86493,,2,109764,46.74,2023-02-20
86494,,17,201509,126.32,2023-02-20
86495,,16,164928,217.72,2023-02-20
86496,,16,35248,138.16,2023-02-20
86497,,10,854,68.6,2023-02-20
86498,,4,13004,539.58,2023-02-20
86499,358,6,180198,27.64,2023-02-20
86500,,6,112,558.78,2023-02-20
86501,,5,137031,290.6,2023-02-20
86502,957,11,2539,102.42,2023-02-20
86503,487,4,83667,67.56,2023-02-20
86504,1219,12,126100,159.57,2023-02-20
86505,,10,10679,223.0,2023-02-20
86506,987,5,77130,223.0,2023-02-20
86507,,12,3312,68.6,2023-02-20
86508,280,1,224125,44.52,2023-02-20
86509,,6,219832,312.8,2023-02-20
86510,1242,10,158534,42.96,2023-02-20
86511,,8,217083,129.72,2023-02-20
86512,1130,17,57163,91.26,2023-02-20
86513,,16,210271,173.72,2023-02-20
86514,391,6,152053,41.96,2023-02-20
86515,,10,27173,320.15,2023-02-20
86516,,1,148601,431.8,2023-02-20
86517,,2,736,42.4,2023-02-20
86518,,10,172881,799.2,2023-02-20
86519,,6,172386,558.0,2023-02-20
86520,,15,164027,356.2,2023-02-20
86521,,3,132018,351.54,2023-02-20
86522,,9,123499,1118.0,2023-02-20
86523,,15,27833,48.4,2023-02-20
86524,,12,174260,93.8,2023-02-20
86525,,8,198138,132.98,2023-02-20
86526,,9,97207,194.6,2023-02-20
86527,1197,10,68247,49.84,2023-02-20
86528,,10,170300,125.32,2023-02-20
86529,,7,118703,133.2,2023-02-20
86530,,1,555,313.14,2023-02-20
86531,,3,655,64.16,2023-02-20
86532,,13,1549,83.48,2023-02-20
86533,,3,162351,289.94,2023-02-20
86534,1259,15,296,70.6,2023-02-20
86535,,10,201509,128.32,2023-02-20
86536,952,6,172062,77.48,2023-02-20
86537,,5,128537,152.96,2023-02-20
86538,,9,19348,200.8,2023-02-20
86539,,2,15167,180.6,2023-02-20
86540,,8,175324,260.24,2023-02-20
86541,,9,68247,59.84,2023-02-20
86542,,6,156482,566.0,2023-02-20
86543,,5,129948,323.06,2023-02-20
86544,,7,42910,268.4,2023-02-20
86545,,13,11705,130.32,2023-02-20
86546,,11,12995,44.18,2023-02-20
86547,,3,184151,190.83,2023-02-20
86548,859,5,1491,185.39,2023-02-20
86549,,8,25114,113.0,2023-02-20
86550,413,12,145976,400.6,2023-02-20
86551,,1,144761,47.96,2023-02-20
86552,,11,41,421.8,2023-02-20
86553,,7,10934,110.02,2023-02-20
86554,,4,224031,92.24,2023-02-20
86555,,16,154173,134.72,2023-02-20
86556,,5,154182,48.4,2023-02-20
86557,,8,163,53.84,2023-02-20
86558,,15,41490,299.6,2023-02-20
86559,,8,123219,122.78,2023-02-20
86560,,16,174402,889.0,2023-02-20
86561,330,10,15954,658.12,2023-02-20
86562,,7,12234,1221.0,2023-02-20
86563,,16,13403,267.4,2023-02-20
86564,,9,143519,644.8,2023-02-20
86565,,9,7215,172.72,2023-02-20
86566,,15,5451,189.38,2023-02-20
86567,,9,205158,86.7,2023-02-20
86568,810,11,185589,426.8,2023-02-20
86569,,1,31621,245.2,2023-02-20
86570,,14,175495,60.94,2023-02-20
86571,555,17,27588,228.56,2023-02-20
86572,,16,58624,188.6,2023-02-20
86573,,13,135382,200.8,2023-02-20
86574,,2,6819,25.44,2023-02-20
86575,,7,145189,337.0,2023-02-20
86576,,15,166158,150.3,2023-02-20
86577,,15,3228,580.2,2023-02-20
86578,,1,238638,240.9,2023-02-20
86579,,3,16395,107.56,2023-02-20
86580,,5,139897,31.42,2023-02-20
86581,,16,99312,239.23,2023-02-20
86582,336,14,31479,396.16,2023-02-20
86583,,8,150312,32.08,2023-02-20
86584,,7,192830,18.76,2023-02-20
86585,,11,12891,155.78,2023-02-20
86586,,5,24568,95.8,2023-02-20
86587,,16,171273,135.91,2023-02-20
86588,429,13,11057,822.4,2023-02-20
86589,,13,91620,305.21,2023-02-20
86590,421,6,16804,189.48,2023-02-20
86591,967,17,48726,310.7,2023-02-20
86592,,11,1711,46.4,2023-02-20
86593,,7,217449,85.2,2023-02-20
86594,1172,5,179460,187.6,2023-02-20
86595,,14,1535,182.6,2023-02-20
86596,,15,179803,500.9,2023-02-20
86597,,2,87120,220.12,2023-02-20
86598,,11,216403,166.4,2023-02-20
86599,,8,14634,93.14,2023-02-20
86600,,7,4854,625.6,2023-02-20
86601,,4,33451,240.16,2023-02-20
86602,,15,149097,319.46,2023-02-20
86603,,3,3464,402.6,2023-02-20
86604,,16,218293,117.0,2023-02-20
86605,,11,119866,99.68,2023-02-20
86606,,7,211716,161.96,2023-02-20
86607,,4,162865,99.68,2023-02-20
86608,,2,164655,222.78,2023-02-20
86609,,7,5699,69.6,2023-02-20
86610,,10,3413,108.56,2023-02-20
86611,,2,669,1287.6,2023-02-20
86612,621,14,165563,44.74,2023-02-20
86613,1007,12,234671,371.82,2023-02-20
86614,,3,115293,538.8,2023-02-20
86615,,14,214396,277.36,2023-02-20
86616,,5,181810,137.62,2023-02-20
86617,,8,98443,359.0,2023-02-20
86618,,1,123239,91.92,2023-02-20
86619,,4,39206,201.8,2023-02-20
86620,,14,122522,184.73,2023-02-20
86621,,6,221,958.6,2023-02-20
86622,,9,118703,138.2,2023-02-20
86623,,5,140620,428.8,2023-02-20
86624,,2,4491,71.16,2023-02-20
86625,1254,10,93724,268.65,2023-02-20
86626,,13,242302,220.78,2023-02-20
86627,,11,17449,54.28,2023-02-20
86628,,7,119890,101.68,2023-02-20
86629,,6,104020,134.32,2023-02-20
86630,,12,28023,138.2,2023-02-20
86631,,4,181687,539.8,2023-02-20
86632,,7,191538,98.87,2023-02-20
86633,,3,63632,111.56,2023-02-20
86634,,6,145639,135.2,2023-02-20
86635,444,6,158889,334.0,2023-02-20
86636,,1,83734,379.4,2023-02-20
86637,,17,224517,337.69,2023-02-20
86638,,7,163640,44.18,2023-02-20
86639,,11,1475,224.0,2023-02-20
86640,467,10,681,176.29,2023-02-20
86641,,8,231666,46.52,2023-02-20
86642,,9,9220,38.59,2023-02-20
86643,,4,65282,148.08,2023-02-20
86644,,7,8993,939.4,2023-02-20
86645,570,15,420,356.2,2023-02-20
86646,,8,22877,558.78,2023-02-20
86647,,14,207243,558.0,2023-02-20
86648,,12,63,292.6,2023-02-20
86649,,13,152237,113.0,2023-02-20
86650,,8,230408,231.0,2023-02-20
86651,88,5,192334,49.84,2023-02-20
86652,,3,33154,158.96,2023-02-20
86653,,15,223779,100.09,2023-02-20
86654,,8,220203,95.8,2023-02-20
86655,825,5,217449,88.2,2023-02-20
86656,,13,37904,223.78,2023-02-20
86657,,2,153425,955.75,2023-02-20
86658,,11,7480,295.6,2023-02-20
86659,,2,33155,81.92,2023-02-20
86660,,11,5357,404.6,2023-02-20
86661,,2,201186,667.0,2023-02-20
86662,,17,39242,289.6,2023-02-20
86663,,14,701,45.18,2023-02-20
86664,,12,156840,390.72,2023-02-20
86665,,16,164928,227.72,2023-02-20
86666,,6,187289,216.01,2023-02-20
86667,,4,207016,294.66,2023-02-20
86668,,14,151022,227.0,2023-02-20
86669,,1,46396,183.56,2023-02-20
86670,,15,63759,274.36,2023-02-20
86671,,12,201455,348.84,2023-02-20
86672,,9,1403,207.86,2023-02-20
86673,,9,2655,165.78,2023-02-20
86674,,16,42910,270.4,2023-02-20
86675,,5,27817,1203.8,2023-02-20
86676,,6,149787,357.2,2023-02-20
86677,,6,200,39.96,2023-02-20
