game_id,name,description,min_players,max_players,avg_time,avg_rating,age,availability,category,price,rent_price
197178,DIG,"As puppies, dig for bones and drop them in the matching dog bowl.",2,4,10,6.44476,10,1197,"Abstract Strategy, Animals, Card Game, Deduction",21.98,2
6226,Eastern Front Tank Leader,Tactical WWII armored combat on the Eastern Front using command card activation.,2,2,90,6.77739,12,540,"Wargame, World War II",328.34,5
197333,Deadzone (second edition),,2,0,120,8.17456,12,249,"Miniatures, Science Fiction, Wargame",266.18,5
161965,Johari,"Trade gems to become the best at Johari, the famous jewelry market in Jaipur.",2,4,90,6.39457,10,859,Economic,132.98,5
26458,Chandragupta,,2,2,240,7.60333,12,728,"Ancient, Wargame",421.8,5
35438,Moto Grand Prix,"Race, lean and wheelie motorcycles with the Flipdice system.",2,6,60,6.28127,6,678,"Racing, Sports",275.28,5
158970,Nautilus Industries,,2,6,60,6.897,8,474,"Economic, Nautical",355.2,5
138104,Warmachine: High Command,,2,4,60,6.18287,0,1403,Card Game,39.96,2
218995,Santo Domingo,Manipulate the market by timing your actions based on what others might do.,2,6,30,6.59612,8,433,"Bluffing, Card Game, Economic",288.6,5
214988,Railways of Nippon,"Lay track, move goods and fulfill contracts on the island of Japan.",2,4,120,7.88296,12,489,Trains,199.8,5
3177,Battle for Armageddon,,2,2,120,6.56479,14,497,"Print & Play, Science Fiction, Wargame",865.8,10
192735,Broom Service: The Card Game,Collect ingredients and make valuable potions by outguessing your opponents.,3,6,30,6.22574,8,1221,Card Game,57.28,2
6607,Munchkin Fu,,3,6,90,5.89223,10,4016,"Card Game, Fighting, Humor",88.8,2
139897,Belle of the Ball,Collect guests for your ball while sabotaging your opponents in this card-based game.,2,5,45,6.10865,13,1204,"Card Game, Humor",24.42,2
64,Joan of Arc,,3,6,180,6.25352,12,687,"Card Game, Medieval, Political, Wargame",44.4,2
165967,Great War Commander,Tactical card-based wargame adapting the Combat Commander system to WWI.,2,3,120,8.54878,12,310,"Wargame, World War I",1110.0,15
183959,Latice,"Match colours, creatures and foliage - combo swap and place tiles to win.",2,4,30,6.89439,6,534,Abstract Strategy,186.48,5
206805,"Agricola, Master of Britain",Can you subdue the heathen Britons & Celts and maybe the Caledonians too!,1,1,90,7.57026,14,350,"Ancient, Political, Wargame",222.0,5
8316,Over the Reich,The first salvo in JD Webster's Fighting Wings series of WWII air combat simulations.,2,2,120,7.61937,12,330,"Aviation / Flight, Wargame, World War II",421.8,5
75782,The Phantom League,,2,6,90,6.50573,12,558,"Fighting, Negotiation, Science Fiction, Space Exploration, Transportation",66.6,2
43365,Kansas Pacific,,3,6,100,6.66933,14,615,Trains,191.67,5
22479,HorrorClix,,2,0,60,6.38482,12,740,"Collectible Components, Fantasy, Fighting, Horror, Miniatures, Movies / TV / Radio theme",222.0,5
8222,Spank the Monkey,Find strange junk to build a tower to the monkey while attacking the other players.,2,6,30,5.94451,12,1757,"Card Game, Fighting, Humor, Party Game",177.6,5
203759,The Walking Dead: No Sanctuary,,1,4,120,7.27596,15,815,"Horror, Miniatures, Movies / TV / Radio theme, Zombies",206.99,5
188390,Enemy Coast Ahead: The Doolittle Raid,Avenge Pearl Harbor by leading the bombing raid on Tokyo.,1,2,360,8.05,13,564,"Aviation / Flight, Wargame, World War II",568.32,10
18931,Emira,,3,5,100,5.99655,12,1501,"Arabian, Economic",88.8,2
95386,Tem-Purr-A,"Fill your furry little belly... but don't eat too much, or you might burst!",3,10,15,6.14125,8,1270,"Card Game, Party Game",39.96,2
145205,L'Aéropostale,"Develop air freight, postal and passenger services to the world.",2,5,70,6.98537,12,278,"Aviation / Flight, Exploration",177.6,5
39635,Prolix,,1,5,30,6.46813,9,584,Word Game,28.86,2
35293,Im Reich der Wüstensöhne,,3,4,60,6.51897,8,441,"Arabian, Exploration",110.96,5
85800,Octopus' Garden,,2,4,45,6.71474,10,446,Animals,97.68,2
185381,Exceed: Red Horizon – Gabrek & Ulrik vs. Alice & Zoey,,2,2,30,7.93247,0,330,"Card Game, Fighting",155.18,5
12318,Typo,Add your letter to a row and speak a word that begins with all that row's letters.,2,6,30,6.18564,8,697,"Card Game, Word Game",57.72,2
220155,Groves,Build a grove of magical trees for fairies of all seasons to live in.,1,4,60,7.65129,13,361,Fantasy,199.8,5
158973,Albion's Legacy,Explore medieval realms to stop wicked threats from extinguishing the Flames of Hope.,1,6,90,7.02412,14,731,"Adventure, Fantasy, Medieval, Novel-based",243.53,5
214296,Tenkatoitsu,"Tactical battles in 16th Century Japan, with battleplans and chaos!",1,2,0,8.5925,0,285,"Renaissance, Wargame",399.6,5
102690,Villagers & Villains,,2,5,30,6.69891,9,503,"Card Game, City Building, Fantasy, Fighting",31.08,2
176,Give Me the Brain!,Zombie fast food workers need a brain - there's just one - to finish all their tasks.,3,8,30,5.85401,10,3234,"Card Game, Zombies",62.16,2
213661,Food Truck Champion,"Hire staff, shop for ingredients, accept orders, prepare dishes, and earn awards.",2,5,75,6.90842,8,832,"Card Game, Economic, Industry / Manufacturing",48.84,2
152241,Ultimate Werewolf,"Social deduction at its best. Don't get eaten, while catching the wolves.",5,30,60,6.69212,13,725,"Bluffing, Card Game, Deduction, Fantasy, Horror, Murder/Mystery, Negotiation, Party Game",62.16,2
1472,Five Crowns,Send everyone scrambling as you go out first in this 5-suit Rummy-like game!,2,7,30,5.88619,8,3714,Card Game,35.52,2
280,Neue Spiele im alten Rom,Compendium of rules for games you can make yourself.,2,7,0,6.82299,10,423,"Abstract Strategy, Game System",399.6,5
224125,Tesla vs. Edison: Duel,,2,2,30,7.05454,14,712,"Card Game, Economic, Industry / Manufacturing, Territory Building",35.52,2
128204,Ars Victor,,2,2,60,7.3834,13,430,"Print & Play, Science Fiction, Wargame",39.96,2
1509,Dogfight,Achtung - Allied fighters approaching! Will you send out your ace or a rookie pilot?,2,4,45,6.30143,10,765,"Aviation / Flight, Wargame, World War I",244.2,5
191543,Micro Robots,,2,99,20,6.30664,8,697,"Abstract Strategy, Puzzle, Real-time",52.39,2
199182,Commands & Colors Tricorne: The American Revolution,,2,2,90,8.62635,0,278,"American Revolutionary War, Wargame",333.0,5
67693,Offerings,,3,5,60,6.45345,10,337,"Ancient, Animals, Mythology, Religious",199.8,5
7138,The Killing Ground,,2,4,300,7.95741,12,364,"Wargame, World War II",1065.6,15
3339,Diceland: Deep White Sea,,2,5,20,6.46167,10,538,"Action / Dexterity, Collectible Components, Dice, Fantasy, Fighting, Science Fiction",62.16,2
170202,Floating Market,A fruity dice game of diced fruit.,2,5,45,6.28856,13,847,Dice,106.56,5
169141,Fallen Land: A Post Apocalyptic Board Game,Hybrid game that combines a strategy board game with card building and role playing.,2,5,300,8.63333,14,259,"Adventure, Card Game, Dice, Economic, Political, Science Fiction",266.4,5
138614,Relic Expedition,,2,4,60,6.74103,10,483,"Adventure, Exploration",177.6,5
2252,King of the Tabletop,Rule the tabletop by building a kingdom with the most prestige!,2,4,180,6.87423,12,375,"Bluffing, Exploration, Fantasy, Print & Play, Territory Building",11.1,2
226518,Exit: The Game – The Sunken Treasure,Embark on an undersea trek to secure a treasure before your oxygen or clues run out.,1,4,90,7.36639,10,363,Deduction,96.66,2
83197,Zen Master,Avoid playing the high card or low card; find the middle path in this trick-taker.,3,5,30,6.29994,8,586,Card Game,199.8,5
181404,Taverna,,2,5,90,6.3541,12,748,"Fantasy, Medieval",222.62,5
10523,Victory & Honor,,4,4,30,6.45125,12,462,"American Civil War, Card Game",44.4,2
574,Formel Fun,"In this series of races, last place gets eliminated.  Can you make it to the final?",3,6,30,6.40329,8,347,"Card Game, Racing",288.6,5
96,Broadsides and Boarding Parties,"Aye, mateys! Face-off against a friend in a duel between huge plastic sailing ships.",2,2,60,6.16787,10,901,"Nautical, Pirates, Wargame",643.8,10
43249,The BoardGameGeek Game,Play as a board game publisher in this tactical game celebrating 10 years of BGG.,3,6,60,6.03794,8,1069,"Bluffing, Deduction, Economic, Industry / Manufacturing",155.4,5
99078,Divided Republic,Players assume the role of 1 of 4 campaign managers in 1860.,2,4,180,6.71501,16,384,"American Civil War, Civil War, Political",377.4,5
87200,Dragon Valley,Can You Defend the Dragon's Home from the Evil Orcs?!,2,4,120,6.67445,12,375,"City Building, Exploration, Fantasy, Fighting",75.48,2
155495,KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,"Take sides in a messy bunny divorce, using wooden carrots as division favours.",2,2,30,6.71254,12,558,"Animals, Card Game, Fantasy, Medieval",106.56,5
38471,Corps Command: Dawn's Early Light,,2,2,240,7.34511,12,319,"Modern Warfare, Wargame",124.32,5
164159,BUS,Balance speed and capacity to get passengers to their destinations.,2,3,20,6.37324,8,1287,"Transportation, Travel",21.98,2
65990,Don Quixote,Tilt at windmills like the man of la Mancha in this competitive puzzle.,1,4,20,6.06531,8,737,"Medieval, Novel-based",177.6,5
171544,Think Str8!,,2,4,60,7.04431,10,219,Deduction,222.0,5
131332,Berserk: War of the Realms,,2,4,60,6.48187,13,909,"Card Game, Fantasy, Fighting",62.16,2
7453,Hube's Pocket,,2,2,360,7.59857,12,385,"Wargame, World War II",244.2,5
46422,Nostra City,,3,5,60,6.32782,12,664,"Card Game, Mafia, Negotiation",35.08,2
158392,Stay Away!,Swap cards and seats to find the Thing before everyone is infected.,4,12,60,6.21165,12,898,"Bluffing, Card Game, Deduction, Horror, Party Game",78.72,2
33785,Panzer Grenadier: Elsenborn Ridge,,2,2,60,7.56767,0,357,"Wargame, World War II",266.4,5
274,Guerilla,Multi-player card game simulation of a conflict between rebel and government forces.,3,6,60,6.2658,10,778,"Card Game, Political, Wargame",66.6,2
226588,Untold: Adventures Await,,1,4,60,7.99275,8,440,Game System,66.6,2
5281,Octiles,It's a race as players tactically place tiles to get their pawns to the opposite side,2,4,60,6.40312,8,422,"Abstract Strategy, Maze, Racing",222.0,5
277,Res Publica,Trade for people to build cities and trade for technology to build monuments.,3,5,60,5.94827,10,1608,"Card Game, Civilization",88.58,2
137872,EONS,,2,5,90,6.77389,14,466,"Space Exploration, Territory Building",97.68,2
228766,A4 Quest,Roll your way though a dangerous adventure to complete the quest.,1,1,15,7.38776,8,373,"Adventure, Fantasy, Print & Play",75.48,2
88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",,2,2,180,7.48636,12,646,"Wargame, World War II",333.0,5
149869,Sherlock 13,,2,4,15,6.49902,6,409,"Card Game, Deduction",53.28,2
3711,Flight Leader,Fighter combat simulation of jet-to-jet scale conflicts from the 50s through the 80s.,2,8,90,6.165,12,1536,"Aviation / Flight, Modern Warfare, Wargame",88.8,2
3595,Squint,,3,8,30,6.01669,12,1085,"Card Game, Party Game",53.28,2
76247,Eaten by Zombies!,,2,4,30,5.8977,8,2084,"Card Game, Horror, Zombies",26.64,2
217099,Seeders from Sereis: Exodus,"Control your opponents, choose your crews, manage your resources and build the Ark!",2,4,120,8.18423,0,207,"Science Fiction, Space Exploration",226.22,5
2254,Title Bout,"Go to your corner, wait for the bell, and come out swinging in this boxing classic!",1,2,45,6.6436,12,473,"Fighting, Sports",887.78,10
183797,Timeline: Star Wars,,2,8,15,6.17284,8,900,"Card Game, Educational, Movies / TV / Radio theme, Trivia",150.74,5
128218,Helvetia Cup,,2,2,45,6.91883,10,537,"Fantasy, Sports",44.4,2
128938,Pack of Heroes,Battle it out with your screwball team of pseudo-super-heroes in a spatial card game.,2,2,20,6.4257,10,759,"Card Game, Comic Book / Strip, Fighting",44.4,2
38805,Rebel Raiders on the High Seas,Naval conflict at sea and on the great rivers in the American Civil War.,2,2,360,7.06897,0,547,"American Civil War, Nautical, Wargame",421.8,5
2464,Swords & Sorcery,"Unique strategic fantasy battle in a richly thematic world, named with a wink and nod",2,7,180,6.79955,12,568,"Adventure, Fantasy, Wargame",1132.2,15
12567,Russia Besieged,Barbarossa Campaign.,2,2,360,7.43125,12,384,"Wargame, World War II",643.58,10
156786,Munchkin Panic,,1,6,60,6.1987,8,1547,"Card Game, Fantasy",39.96,2
79282,Era of Inventions,Invent products and produce them to make you the most succesful inventor.,3,5,90,6.09582,12,701,Industry / Manufacturing,92.8,2
173804,Gruff,Assemble a team of surreal billy goats to battle for supremacy.,2,4,45,6.74888,11,787,"Card Game, Fantasy, Fighting",35.52,2
2860,Piecepack,Flexible system to play a variety of board games.,0,0,10,7.08514,5,556,"Book, Game System",24.42,2
175254,Apocrypha Adventure Card Game,"Rely on your body, mind, soul, and rage to navigate terrors at world’s end.",1,6,60,7.11064,12,966,"Adventure, Card Game, Fantasy, Horror",432.23,5
661,Where's Bob's Hat?,,3,5,45,6.2289,10,663,Card Game,39.96,2
182218,Hoax (second edition),Try to impersonate your rivals - and maybe tell the truth - while avoiding detection.,3,6,20,6.18922,14,1249,"Bluffing, Deduction, Murder/Mystery, Party Game",101.63,5
1463,Girl Genius: The Works,Turn the cogs! Pop Sparks! Beware Mimmoths!,2,4,30,6.04903,10,1079,Card Game,195.36,5
18946,Just Desserts,Waiters and waitresses compete to serve up the tastiest desserts to their guests.,2,5,25,6.15692,8,1227,Card Game,79.92,2
15167,King Arthur: The Card Game,,2,5,30,6.10006,8,709,"Card Game, Fantasy",177.6,5
206859,Iberian Rails,,2,5,90,6.95254,14,298,"Economic, Trains",222.0,5
193238,Tunisia II,Logistics-focused game covering the US Army's first land battles against Nazi Germany,1,2,3000,8.36207,0,550,"Wargame, World War II",999.0,10
230304,Unlock! The Nautilus' Traps,Escape from a stricken submarine before its oxygen runs out.,1,6,60,6.00612,10,1524,"Card Game, Exploration, Puzzle, Real-time",59.9,2
165563,Prohis,,3,6,20,6.2966,10,602,"Bluffing, Card Game, Mafia",37.74,2
114684,Villages,"Build an 8-bit village through hard work, theft, or conquest.",2,6,30,6.58613,8,654,"Civilization, Fantasy",421.8,5
118337,Urbanization,Develop a rural area from the industrial revolution to modern times.,2,4,75,6.1946,12,1012,City Building,190.79,5
1533,Ghost Chase,,2,5,60,6.19484,8,731,"Children's Game, Deduction, Exploration",66.6,2
7176,Panzer Grenadier: Battle of the Bulge,,2,2,360,6.98103,12,576,"Wargame, World War II",79.92,2
68188,Levée en Masse,Try to keep the French Revolution alive against many internal and external threats.,1,1,30,6.89096,13,383,"Napoleonic, Political, Wargame",421.8,5
38364,Days of Steam,"Build track, ship goods, and dominate the rails.",2,4,60,5.98903,10,1156,"Dice, Trains, Transportation",88.76,2
312,Landlord!,,2,6,10,5.90574,10,1534,"Card Game, Humor",44.4,2
129010,Jungle Ascent,,2,4,30,6.52945,8,504,"Adventure, Exploration, Racing",111.0,5
23928,Glory III,,1,2,240,6.78598,12,777,"American Civil War, Wargame",133.2,5
2422,Bismarck,WW2 wargame on the Search & Sea-Chase of the battleship Bismarck in North Atlantic.,2,2,120,6.39601,12,715,"Miniatures, Nautical, Wargame, World War II",133.2,5
210,Don Pepe,,3,6,30,6.2195,8,684,"Card Game, Mafia",332.78,5
4454,Statis Pro Football,"As an NFL coach, you make the call! Do you have what it takes to achieve glory?",1,2,120,6.38869,12,701,Sports,555.0,10
18747,"Onward, Christian Soldiers",,1,7,300,6.59785,12,759,"Medieval, Wargame",333.0,5
10682,Atlas & Zeus,The islands of Atlantis keep sinking until one clan remains! Make sure it is yours!,2,2,30,6.37114,10,534,Mythology,71.04,2
172994,Catan: Traveler – Compact Edition,Collect and trade resources to build up the island of Catan in this portable version.,2,4,75,7.11725,10,582,"Civilization, Negotiation",186.26,5
1202,The Sorcerer's Cave,An early dungeon crawler set in a random tiled board of caverns and corridors.,1,4,60,6.37297,10,659,"Card Game, Exploration, Fantasy",421.8,5
33155,Burrows,,2,5,45,6.24595,10,617,Abstract Strategy,79.92,2
220774,Codenames: Marvel,"Codenames, but Marvel with pictures!",2,8,15,6.56228,8,1018,"Card Game, Comic Book / Strip, Deduction, Party Game",53.28,2
140612,The Hobbit: An Unexpected Journey,,1,4,40,6.33362,15,865,"Adventure, Dice, Fantasy, Movies / TV / Radio theme, Novel-based",75.48,2
1525,Dixie: Bull Run,,2,2,60,6.27336,12,655,"American Civil War, Card Game, Collectible Components, Dice, Wargame",164.06,5
3110,Dragon Rage,Dragon attacks! Destroy or defend in a game of aerial assault set in the Middle Ages.,2,2,120,6.9991,12,565,"Fantasy, Wargame",421.8,5
3226,Bowl Bound,,1,4,60,6.92402,12,349,"Dice, Sports",399.6,5
8284,Assault: Tactical Combat in Europe – 1985,Platoon level conflict in Europe 1985: Soviet Union vs USA.,2,2,180,6.74366,12,640,"Modern Warfare, Wargame",199.8,5
76207,Blockade Runner,Sneeking contraband in and out of the South during the Civlil War.,2,6,90,6.71511,12,352,American Civil War,111.0,5
23917,Not War But Murder,,2,2,240,6.96893,12,581,"American Civil War, Wargame",79.92,2
828,Wizards,Whimsical wizards race to collect gem fragments for the High Druid.,1,6,240,6.29639,12,804,"Adventure, Fantasy",821.4,10
18400,Battle Beyond Space,,3,4,60,6.36682,13,510,Science Fiction,88.8,2
27306,Venedig,,2,5,60,6.28119,10,399,City Building,133.16,5
29456,Infernal Contraption,,2,4,60,5.88578,10,1984,"Card Game, Fantasy, Humor",26.64,2
1098,Judge Dredd,Be the law. Take down scum in Mega-City One in a wildly random police hunt.,2,6,90,6.22612,8,832,"Comic Book / Strip, Fighting, Science Fiction",1221.0,15
22864,Zeus on the Loose,Add numbers and use the powers of the gods to climb Mt. Olympus and capture Zeus.,2,5,15,5.98771,8,1510,"Card Game, Math, Mythology, Number",39.96,2
112381,Abaddon,,2,4,45,6.72049,14,829,"Miniatures, Science Fiction, Wargame",88.8,2
94731,Heroica: Fortaan,Dungeon crawl--LEGO style.,2,4,20,5.99937,8,1923,"Adventure, Dice, Fantasy",425.75,5
154479,Piña Pirata,A card shedding game where each round adds new rules to follow.,2,6,30,6.08585,7,1077,"Animals, Card Game, Pirates",39.96,2
205831,Dreams,,3,6,30,6.48509,10,326,"Deduction, Party Game",124.32,5
3852,Star Trek: Customizable Card Game (first edition),,2,2,45,6.0268,10,1651,"Card Game, Collectible Components, Movies / TV / Radio theme, Science Fiction",7.99,2
4200,"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943,",,2,2,240,7.20629,12,640,"Wargame, World War II",88.8,2
135,Kontor,,2,4,60,5.9819,12,1464,"City Building, Nautical, Renaissance",48.84,2
128137,Damage Report,,2,6,45,6.53239,10,589,"Real-time, Science Fiction",43.96,2
20266,"Bitter End: Attack to Budapest, 1945",,1,2,240,7.38834,12,374,"Wargame, World War II",288.6,5
5393,Wheedle,,4,6,30,6.12377,9,791,"Animals, Card Game, Real-time",39.96,2
172362,Kenjin,,2,4,30,6.50512,12,587,"Bluffing, Card Game, Deduction",82.1,2
64897,Formule Dé,,2,10,120,7.2,12,308,"Racing, Sports",199.8,5
224272,Hellapagos,Players survive on a desert island and build a raft to escape before disaster.,3,12,20,6.8567,8,387,none,78.99,2
174093,Maze Racers,Plan! Build! Race!,2,4,20,6.8066,8,353,"Abstract Strategy, Action / Dexterity, Maze",88.8,2
74102,Der Pate,,2,4,60,6.27305,12,482,"Dice, Economic, Mafia",111.0,5
193485,Dastardly Dirigibles,,2,5,60,6.51032,8,781,Card Game,148.65,5
29383,GD '42,,1,2,360,7.71362,12,563,"Wargame, World War II",421.58,5
159446,Panthalos,,2,5,90,6.82857,12,325,"Ancient, Fighting, Mythology",62.16,2
1358,Field Command,,2,2,180,7.10288,10,299,Wargame,310.8,5
1070,Waldschattenspiel,A boardgame played in darkness where players hide the from the light of a candle.,3,8,15,6.22354,6,830,"Children's Game, Fantasy, Party Game",176.93,5
841,Razzia,,3,8,30,6.37199,12,506,"Bluffing, Card Game, Economic, Mafia, Negotiation",110.42,5
168232,Project Dreamscape,,1,4,30,6.64612,10,569,"Card Game, Science Fiction",66.6,2
289,Chariot Lords,A Sweep of History game set in the Ancient Near East.,3,4,360,6.65646,12,446,"Ancient, Territory Building, Wargame",155.4,5
67,Conquest,Up to four players can face-off in this all-strategy game of conflict and conquest.,2,4,120,6.26839,10,732,"Abstract Strategy, Ancient, Wargame",142.08,5
476,Mr. President,Lead your candidate to victory by strategically campaigning in key states.,2,4,60,6.5757,12,812,"Card Game, Political",53.28,2
20228,Big Kini,,2,4,60,6.37366,10,368,"Civilization, Territory Building",110.56,5
147206,Copper Country,,2,4,60,6.87473,14,488,"Economic, Industry / Manufacturing",333.0,5
840,Corsairs,,2,4,60,6.08459,10,733,"Card Game, Fighting, Nautical, Pirates",66.6,2
235627,Iquazú,Hide precious gems behind the thundering waterfalls.,2,4,50,6.90329,10,246,Fantasy,163.84,5
163097,Beyond the Rhine,,2,0,3000,8.4288,15,599,"Wargame, World War II",821.4,10
158742,Yardmaster Express,Draft from a shared hand to build the best train in this ultra quick family game.,2,5,10,5.85752,6,2352,"Card Game, Trains, Transportation",44.4,2
7844,Operation Typhoon,,2,2,1500,7.35271,12,359,"Wargame, World War II",510.6,10
5394,"Kolin: Frederick's First Defeat – June 18, 1757",,1,2,360,7.80644,12,359,"Age of Reason, Wargame",488.4,5
36297,No Question of Surrender,,2,2,240,7.4,0,559,"Wargame, World War II",301.7,5
1835,Scrutineyes,,2,8,30,6.47058,18,598,"Memory, Party Game",155.4,5
178153,100 Swords: The Red Dragon's Dungeon,,1,2,25,6.79641,13,610,"Card Game, Fantasy",53.28,2
171037,Doctor Panic,"Doctors work together urgently, trying to save a patient within 12 minutes.",2,9,12,6.39911,7,685,"Action / Dexterity, Electronic, Humor, Medical, Party Game, Real-time",39.96,2
8957,Renegade Legion: Centurion – Blood & Steel,,2,4,60,6.70861,12,564,"Science Fiction, Wargame",150.96,5
7719,Arena Maximus,,2,5,60,5.90261,10,1570,"Fantasy, Racing",24.42,2
36424,"Gulf, Mobile & Ohio","Auction and build 23 railroads, from Richmond to New Orleans, Memphis to Savannah.",3,5,60,6.72771,0,187,"Economic, Trains, Transportation",88.8,2
16362,Hula Hippos,Flick hippos under twirling rings to achieve ungulate bliss.,2,4,10,6.10762,5,518,"Action / Dexterity, Animals, Children's Game",48.84,2
163354,Cypher,"In this micro game, the near future fights to control the nexus; control the world.",2,4,25,6.01409,14,1430,"Card Game, Science Fiction",22.2,2
144632,City Council,"As the city council, buy/manipulate the city's structure to fulfill personal goals.",2,5,60,6.24102,12,723,"City Building, Negotiation, Political",88.8,2
135888,Titanium Wars,,3,4,90,6.21486,12,943,"Card Game, Negotiation, Science Fiction, Space Exploration",44.4,2
87120,Vintage,,2,4,120,6.56359,10,318,"Educational, Farming",213.12,5
128011,Extra! Extra!,Reporters race to collect stories as editors rush to complete the front page.,2,6,150,6.7375,12,509,Card Game,75.48,2
164840,Monopoly Deal,"A lighter version of ""Monopoly Deal"" with half as many cards.",2,3,15,6.24661,8,1083,Card Game,43.82,2
122691,Magnum Opus,,2,4,60,7.00453,12,286,"Card Game, Fantasy, Medieval, Mythology",133.2,5
22948,Munchkin Impossible,,3,6,120,5.99938,10,2374,"Card Game, Fighting, Humor, Spies/Secret Agents",48.84,2
2853,Liftoff!,Be the first to land astronauts on the moon and get them back safely.,1,4,180,6.87657,12,340,Space Exploration,777.0,10
162591,Heroes,,2,4,30,6.37411,12,524,"Card Game, Dice, Fantasy, Fighting, Real-time",44.4,2
164031,Munchkin Steampunk,,3,6,0,6.78207,0,827,"Card Game, Humor",110.78,5
9386,IceTowers,"Cap, mine and split pyramid towers at your own pace to own the most in the end.",2,5,10,6.43627,10,399,"Abstract Strategy, Real-time",354.98,5
6642,Western Front Tank Leader,Command card activation game of tactical WWII armored combat on the Western Front.,2,2,240,6.8,12,617,"Wargame, World War II",79.92,2
147240,Catan: Family Edition,,3,4,90,6.68539,10,803,Negotiation,179.46,5
158564,Billionaire Banshee,,2,15,60,6.4072,13,581,"Card Game, Humor, Party Game, Video Game Theme",62.16,2
6767,Attack Vector: Tactical,,2,8,240,7.26183,12,346,"Fighting, Miniatures, Science Fiction",199.8,5
114991,The Metagame,,2,50,10,6.83312,17,823,"Card Game, Party Game",124.32,5
14007,The Siege of Alesia,Three scenarios depict the epic battle where Caesar was a besieger and under siege.,2,2,300,6.93303,12,932,"Ancient, Wargame",355.2,5
99808,Pizza Theory,United we stand and divided we are pizza toppings.,2,3,15,6.16701,6,552,Abstract Strategy,77.88,2
35477,Dead of Winter (second edition),,2,2,180,7.33468,14,790,"American Civil War, Wargame",555.0,10
12248,Alexander the Great,"Use your small army wisely, to conquer an empire!",2,5,75,6.08906,10,1029,"Ancient, City Building",111.0,5
2944,Halli Galli,Flip cards to reveal fruits. Spot five of a kind? Ring the bell first to win!,2,6,10,5.79511,6,2921,"Action / Dexterity, Card Game, Children's Game, Party Game, Real-time",47.46,2
33911,Bacchus' Banquet,"Exchange gifts at a banquet honoring Caligula, full of extravagance and intrigue.",3,5,30,6.0105,8,786,"Ancient, Bluffing, Card Game, Political",133.16,5
8812,No Better Place to Die,,2,2,360,7.19882,0,537,"American Civil War, Wargame",124.32,5
36,Federation & Empire,Advanced strategic warfare in the Star Trek/Star Fleet Battles universe.,2,8,300,6.27898,12,986,"Science Fiction, Wargame",443.78,5
42448,We Didn't Playtest This Either,,2,10,10,5.99647,12,1868,"Card Game, Humor",44.4,2
154939,MERCS: Recon – Counter Threat,,1,5,90,6.81477,12,819,"Fighting, Miniatures, Modern Warfare, Science Fiction",266.4,5
3692,Firepower,"Novel depiction of the chaos of modern man-to-man combat, options vary the complexity",1,6,60,6.1336,12,1325,"Modern Warfare, Vietnam War, Wargame",53.28,2
158982,Blue Max: World War I Air Combat,Six types of World War One aircraft meet in combat on the Western Front.,2,6,90,6.63089,12,855,"Aviation / Flight, Wargame, World War I",124.32,5
2268,Lost Patrol,,2,4,30,6.48035,8,586,"Exploration, Miniatures, Science Fiction",865.8,10
232079,How to Rob a Bank,Guards and robbers face off to see who can foil the other's plans.,2,4,30,7.09077,12,476,"Bluffing, Card Game",80.28,2
147194,Linkee,Great quiz style game for large groups - a brilliant party game!,2,200,30,6.39832,14,631,"Party Game, Trivia",62.16,2
2211,Proteus,Make chess moves and attacks with dice...then change their personae.,2,2,30,6.59479,8,471,"Abstract Strategy, Dice",665.78,10
137744,Tessen,Line up your animals to attack while defending yourself in this frantic duel.,2,2,15,6.60603,0,602,"Animals, Card Game, Real-time",48.84,2
67361,Rails of New England,,2,5,180,6.56916,13,435,"Economic, Industry / Manufacturing, Trains",190.7,5
18115,Four Lost Battles,,1,2,240,7.33376,12,349,"Napoleonic, Wargame",333.0,5
200280,Dragon Brew,,2,4,120,7.73223,13,268,Fantasy,124.32,5
13230,Gobblet Gobblers,Tic-Tac-Toe with a tactical twist! Block or cover in a race to get 3 in a row.,2,2,5,6.16552,5,892,"Abstract Strategy, Children's Game, Memory",53.28,2
147171,Soccer City,,2,2,180,7.4261,10,279,"Card Game, Sports",666.0,10
166109,Meteor,,1,6,15,6.23872,12,1123,"Card Game, Real-time, Science Fiction",79.92,2
205079,Checkpoint Charlie,The most astute hounds are at Checkpoint Charlie to sniff out the clever cat spies.,3,5,30,6.63409,10,350,"Card Game, Deduction, Spies/Secret Agents",124.32,5
137406,Templar: The Secret Treasures,,2,5,60,6.33901,8,766,"Adventure, Exploration, Medieval",62.16,2
6752,Attack!,,2,6,180,5.86013,10,3370,"Economic, Miniatures, Negotiation, Wargame, World War II",53.28,2
988,Zapp Zerapp,,2,4,30,6.11973,7,619,"Action / Dexterity, Children's Game, Racing, Real-time",88.8,2
5941,Mermaid Rain,,3,6,45,6.25104,10,884,Exploration,48.84,2
192830,ORC,Play an Orc clan that dominates territories to earn the most victory points.,2,2,10,6.65099,8,1178,"Card Game, Fantasy, Fighting",17.76,2
94483,Hoot Owl Hoot!,Help all the owls reach the nest before the sunrise in this co-operative game.,2,4,15,6.47095,4,632,"Animals, Children's Game",111.0,5
